model,fold,horizon,calendar_day,spatial_block,n,MAE,RMSE,sMAPE
XGBoost,4,3,2026-02-11,4,82,0.5967333000203785,1.096454755603384,0.8002491854864614
XGBoost,4,3,2026-02-11,5,50,5.926576351589627,9.434314573616682,12.709543754470767
XGBoost,4,3,2026-02-12,1,81,0.473690645194348,0.9213258712090967,0.5517451243727599
XGBoost,4,3,2026-02-12,2,59,0.43458470921058406,0.75378674030098,0.4450395074243931
XGBoost,4,3,2026-02-12,3,61,0.29319909100975483,0.5500384618770293,0.2953684448286052
XGBoost,4,3,2026-02-12,4,56,0.9889166771419465,1.6307450900465672,1.4312537880396157
XGBoost,4,3,2026-02-12,5,44,4.501159186315054,6.603470353837345,11.473701938921286
XGBoost,4,3,2026-02-13,1,110,0.8584158117120916,2.2121552350013456,1.1150017242777515
XGBoost,4,3,2026-02-13,2,93,0.8161129421657987,1.9068628374090661,0.8493179877704348
XGBoost,4,3,2026-02-13,3,85,1.4608177633846509,3.6975760918647045,1.5383572456290793
XGBoost,4,3,2026-02-13,4,75,1.9545845201280387,3.597758377373055,2.240132685222504
XGBoost,4,3,2026-02-13,5,61,1.5808754036769623,2.095194680927952,3.113391595407739
XGBoost,4,3,2026-02-14,1,198,1.0130562751961254,1.9909675709615906,1.1860638064743525
XGBoost,4,3,2026-02-14,2,211,0.8194228003731062,1.408879010037266,0.8506560835312009
XGBoost,4,3,2026-02-14,3,221,1.081111464924762,1.9083110129771106,1.1057490581024092
XGBoost,4,3,2026-02-14,4,204,1.3780914457621747,2.123599358760069,1.6207345205269785
XGBoost,4,3,2026-02-14,5,135,1.8683522479524337,2.413249089004,3.562202065420832
XGBoost,4,3,2026-02-15,1,172,0.3280477104877013,0.59368422475059,0.3777157428843074
XGBoost,4,3,2026-02-15,2,165,0.7530791928069759,1.6257267056801785,0.7862545763970211
XGBoost,4,3,2026-02-15,3,176,1.2316541238264598,2.4901870640258834,1.2842599852922378
XGBoost,4,3,2026-02-15,4,173,1.8460725797776922,3.0066209916898,2.387583470748998
XGBoost,4,3,2026-02-15,5,115,3.1526854584182518,4.278912462787225,5.815098790150959
XGBoost,4,6,2026-02-09,1,202,0.46608151518734603,1.0129260796374355,0.5273164012924316
XGBoost,4,6,2026-02-09,2,195,0.2475736569135616,0.39909033960945484,0.25600271787176704
XGBoost,4,6,2026-02-09,3,225,0.27086196334273727,0.4176646795843585,0.272194689004918
XGBoost,4,6,2026-02-09,4,229,0.5583176199641409,0.7513712124214826,0.6498288111927507
XGBoost,4,6,2026-02-09,5,157,1.0710409586934113,1.5136276069818915,2.4018052833268833
XGBoost,4,6,2026-02-10,1,106,0.09204421853119472,0.1187912290315041,0.10505071230091761
XGBoost,4,6,2026-02-10,2,122,0.2790888009826995,0.5481757498536117,0.28762761506074086
XGBoost,4,6,2026-02-10,3,112,0.1953298704964774,0.254112252728616,0.1960158527963559
XGBoost,4,6,2026-02-10,4,98,0.5126503676964496,0.6791876676513758,0.5873468694648868
XGBoost,4,6,2026-02-10,5,85,1.3682320738150409,1.9724847118902746,2.8888353951842176
XGBoost,4,6,2026-02-11,1,83,0.18435323018146846,0.36304471743258226,0.20676558559033553
XGBoost,4,6,2026-02-11,2,94,0.17420437319058898,0.27452804473652526,0.17844965897546314
XGBoost,4,6,2026-02-11,3,83,0.075461360824156,0.13072948240211155,0.07576705387808957
XGBoost,4,6,2026-02-11,4,82,0.5997026252229689,1.0094103585110232,0.7998873486216976
XGBoost,4,6,2026-02-11,5,56,1.895500581226652,2.3916328341208875,4.344560804183133
XGBoost,4,6,2026-02-12,1,75,0.3641937221950954,0.5896671475988253,0.4105945173401101
XGBoost,4,6,2026-02-12,2,59,0.3662172134313209,0.525876893622327,0.3744674558858665
XGBoost,4,6,2026-02-12,3,72,0.22047742207845053,0.3344957807798056,0.22208563750242802
XGBoost,4,6,2026-02-12,4,62,1.1098985118250686,1.8774366793637034,1.6664613685061411
XGBoost,4,6,2026-02-12,5,49,3.7211403394772624,4.4570663054119946,9.98424001003996
XGBoost,4,6,2026-02-13,1,159,0.6897876299652164,1.5746894626872179,0.910170797757457
XGBoost,4,6,2026-02-13,2,115,0.8202872854039291,1.6276782433585169,0.8488683421756585
XGBoost,4,6,2026-02-13,3,106,1.1172398549205855,2.3800285847947644,1.151295043243776
XGBoost,4,6,2026-02-13,4,112,1.5503716605050217,2.5010103905165306,1.7277636438397672
XGBoost,4,6,2026-02-13,5,84,1.4386533777549781,1.7503884543121233,2.7542881354895403
XGBoost,4,6,2026-02-14,1,235,0.9047723589477058,1.3601325711374999,1.0759427838642737
XGBoost,4,6,2026-02-14,2,251,0.8524397993151094,1.274882855963164,0.885543494801558
XGBoost,4,6,2026-02-14,3,248,1.1247202117810542,1.727247414244722,1.1466891841086315
XGBoost,4,6,2026-02-14,4,238,1.3961760188796386,1.9232476624245058,1.6075107308011551
XGBoost,4,6,2026-02-14,5,155,1.8053786990804903,2.2220385101313345,3.50682115976907
XGBoost,4,6,2026-02-15,1,175,0.3457117561461432,0.5267665344945307,0.3949314930877564
XGBoost,4,6,2026-02-15,2,178,0.7356152182462757,1.5106538282568962,0.7641473956204718
XGBoost,4,6,2026-02-15,3,182,1.2284645490448396,2.1176977242580683,1.2666420830102447
XGBoost,4,6,2026-02-15,4,169,2.235728517791929,3.09309105100022,2.8745828143285106
XGBoost,4,6,2026-02-15,5,117,3.8581673777001533,4.6143345477002224,7.237878341514529
XGBoost,5,1,2026-02-16,1,245,0.1581765363005554,0.35372567406615074,0.18056822700962913
XGBoost,5,1,2026-02-16,2,242,0.3584182255852649,1.049879296090018,0.376516473120306
XGBoost,5,1,2026-02-16,3,244,0.3506770212142194,0.7543625503038772,0.35431222546611874
XGBoost,5,1,2026-02-16,4,242,0.8291036204748794,1.5752615610855936,1.041397128447709
XGBoost,5,1,2026-02-16,5,153,1.648037006652433,2.420358270571165,3.218897420734411
XGBoost,5,1,2026-02-17,1,7,1.9171549479166667,2.1822560259649095,2.131688725190281
XGBoost,5,1,2026-02-17,2,9,2.08711270932798,2.646137398417033,2.168156823383624
XGBoost,5,1,2026-02-17,3,8,4.953738530476888,5.432249682903185,5.11283508889928
XGBoost,5,1,2026-02-17,4,6,6.1319630940755205,6.271190565266835,6.7963324018885665
XGBoost,5,1,2026-02-17,5,5,8.04439442952474,8.660004733122312,14.254705505719675
XGBoost,5,1,2026-02-18,1,186,3.9477557862531323,4.274303988686992,4.677517996281203
XGBoost,5,1,2026-02-18,2,161,4.01993759818699,4.6833058911632515,4.289549751348748
XGBoost,5,1,2026-02-18,3,186,4.124321749560722,4.7495940351950745,4.309559084124925
XGBoost,5,1,2026-02-18,4,172,4.874096449031386,5.588539160393975,5.846963423234473
XGBoost,5,1,2026-02-18,5,107,5.508431681220033,6.520009414518458,9.772344540578905
XGBoost,5,1,2026-02-19,1,174,0.5243543866036953,0.8389191592198223,0.7224466420839328
XGBoost,5,1,2026-02-19,2,171,1.0865622180247168,1.7651167241721997,1.127810280958001
XGBoost,5,1,2026-02-19,3,187,0.914742495286911,1.696202673192579,0.9360875692965159
XGBoost,5,1,2026-02-19,4,170,0.9918009739296109,1.5376628284550418,1.217127902186727
XGBoost,5,1,2026-02-19,5,121,1.86774594856031,2.4407219407081158,3.6305107151844473
XGBoost,5,1,2026-02-20,1,180,0.09002451720061126,0.141969459040147,0.10825654022079036
XGBoost,5,1,2026-02-20,2,177,0.23235961856590598,0.5276588065826677,0.2372236303315932
XGBoost,5,1,2026-02-20,3,184,0.1492063411767932,0.30034201407860256,0.15002638636585347
XGBoost,5,1,2026-02-20,4,199,0.3921281888057639,0.7558251434797237,0.5158585840256825
XGBoost,5,1,2026-02-20,5,120,1.0639709472656251,1.5943521370559435,2.3105983938244488
XGBoost,5,1,2026-02-21,1,226,0.3333309702465316,0.6577545636915875,0.38370443168286916
XGBoost,5,1,2026-02-21,2,235,0.5547906212772883,1.569941227905879,0.5826830429587534
XGBoost,5,1,2026-02-21,3,238,0.5904227825773865,1.8167038315534385,0.6105366898474123
XGBoost,5,1,2026-02-21,4,241,0.987102494475038,2.2208789137918976,1.1694944039747488
XGBoost,5,1,2026-02-21,5,153,1.7154832007491942,2.6559181387758906,3.306274871329023
XGBoost,5,1,2026-02-22,1,180,0.3097577342280635,0.7815676320888746,0.3652621702619586
XGBoost,5,1,2026-02-22,2,152,1.4677012092188786,3.3039831282987917,1.5868546014586093
XGBoost,5,1,2026-02-22,3,179,1.770319876502124,3.6115398434139103,1.8952176097834512
XGBoost,5,1,2026-02-22,4,165,1.386164085311119,2.613329798312709,1.8085040559702006
XGBoost,5,1,2026-02-22,5,101,1.992353596703054,3.0323355629947955,3.685892189634421
XGBoost,5,3,2026-02-16,1,209,0.12127141024697531,0.23356805219712873,0.13824669787255586
XGBoost,5,3,2026-02-16,2,202,0.3216094593010328,0.7004643999394343,0.3339911426939913
XGBoost,5,3,2026-02-16,3,209,0.3002812873803828,0.5037023516076472,0.3025811372073504
XGBoost,5,3,2026-02-16,4,203,0.702583783474571,1.2468079179403968,0.8687069697326523
XGBoost,5,3,2026-02-16,5,125,2.2666440181025744,5.156357242627842,4.483014397244746
XGBoost,5,3,2026-02-17,1,5,0.8807947794596354,0.8915146090518874,0.9674156502278428
XGBoost,5,3,2026-02-17,2,3,0.7176479763454862,0.7935094027149009,0.7623914900267389
XGBoost,5,3,2026-02-17,3,6,1.6656294928656683,1.8885434526193399,1.6868243488272323
XGBoost,5,3,2026-02-17,4,3,1.7008141411675348,1.8818766845165555,1.7748501056027461
XGBoost,5,3,2026-02-17,5,1,2.2416356404622397,2.3532813490518616,2.583610402448994
XGBoost,5,3,2026-02-18,1,82,1.272745473598077,1.4043108531328519,1.4447943385694435
XGBoost,5,3,2026-02-18,2,63,1.7391350963128307,2.4464955910715545,1.823771483626345
XGBoost,5,3,2026-02-18,3,88,2.0209279879175046,2.517037093079355,2.0877362253147074
XGBoost,5,3,2026-02-18,4,75,3.886832716200087,6.376397165463983,5.12046127720014
XGBoost,5,3,2026-02-18,5,42,7.601091667457863,9.799760443094826,13.632525886252887
XGBoost,5,3,2026-02-19,1,64,0.24957205851872763,0.3359718368436611,0.30387999687234474
XGBoost,5,3,2026-02-19,2,75,0.7185651652018227,1.1990632165503068,0.7371207769675732
XGBoost,5,3,2026-02-19,3,98,0.5568463850994498,0.8823167346753796,0.5641340579463248
XGBoost,5,3,2026-02-19,4,72,0.6314875108224373,1.628454176508975,0.7900850723832061
XGBoost,5,3,2026-02-19,5,66,1.428708798957594,2.2915221270010258,2.820189998131473
XGBoost,5,3,2026-02-20,1,84,0.07329657721141028,0.1341995381287504,0.08807131224087082
XGBoost,5,3,2026-02-20,2,81,0.25710635715060765,0.4949034664986806,0.26105812702822767
XGBoost,5,3,2026-02-20,3,89,0.3354447611262288,0.9882826559287381,0.340970418342222
XGBoost,5,3,2026-02-20,4,128,0.6358254916138116,1.3006947056385143,0.734989710302687
XGBoost,5,3,2026-02-20,5,57,0.7840773425681624,1.0320619849897126,1.6606087865794843
XGBoost,5,3,2026-02-21,1,161,0.3454329370218281,0.518364467721805,0.40845799907455027
XGBoost,5,3,2026-02-21,2,176,0.5157541698879665,1.0195283947765148,0.5358247676804025
XGBoost,5,3,2026-02-21,3,193,0.5758983500057345,1.082744476225195,0.5856936266739846
XGBoost,5,3,2026-02-21,4,196,0.8626542267975984,1.3169719338119488,1.0073613833410653
XGBoost,5,3,2026-02-21,5,123,1.8007064240411688,2.445168376906021,3.338143278058567
XGBoost,5,3,2026-02-22,1,77,0.22784555938852816,0.3066529116384662,0.26186433954894944
XGBoost,5,3,2026-02-22,2,52,1.6145912072597406,2.663028299260301,1.6926343949767761
XGBoost,5,3,2026-02-22,3,78,1.762271718082265,2.7312129732997614,1.8299308055484869
XGBoost,5,3,2026-02-22,4,66,1.402350608748619,2.480280951960631,1.88492501086373
XGBoost,5,3,2026-02-22,5,34,2.3040229697632633,3.0280865426084063,4.663969975029268
XGBoost,5,6,2026-02-16,1,198,0.10457967507718789,0.17130648919896982,0.11878580396441837
XGBoost,5,6,2026-02-16,2,196,0.2766363779703775,0.5523504485992481,0.2857231411752173
XGBoost,5,6,2026-02-16,3,199,0.2476773356983121,0.36941213426058456,0.24929031101687332
XGBoost,5,6,2026-02-16,4,194,0.6075092561830315,0.9201269254545056,0.7218811992274762
XGBoost,5,6,2026-02-16,5,123,1.3767512253988436,1.8359040150947479,3.0709625696029814
XGBoost,5,6,2026-02-17,1,11,0.5130298498905066,0.5474272555142947,0.5606390056651914
XGBoost,5,6,2026-02-17,2,5,0.4894602457682292,0.5077500327367862,0.5089719241751877
XGBoost,5,6,2026-02-17,3,6,1.0008023579915364,1.1177840460208754,1.0136653067401422
XGBoost,5,6,2026-02-17,4,5,1.2739069620768229,1.3466226294792094,1.2830461428296647
XGBoost,5,6,2026-02-17,5,1,10.141030629475912,10.144623849534078,21.15998661765179
XGBoost,5,6,2026-02-18,1,97,0.8208660505891257,0.8982787466304976,0.9875838362823773
XGBoost,5,6,2026-02-18,2,60,1.449641384548612,1.8835256675891563,1.5123872748971512
XGBoost,5,6,2026-02-18,3,106,1.5111881040177249,1.8802788279247586,1.550072277256377
XGBoost,5,6,2026-02-18,4,91,1.826192382141784,3.2809094421096767,2.441639689373771
XGBoost,5,6,2026-02-18,5,51,4.84614142124949,6.258514437387972,8.790128320924948
XGBoost,5,6,2026-02-19,1,87,0.2882674060105364,0.4899416112798035,0.39493464372659737
XGBoost,5,6,2026-02-19,2,91,0.49425481439946806,0.692403235980668,0.5053433787608318
XGBoost,5,6,2026-02-19,3,121,0.4471923645972333,0.6516714379907527,0.45139646442487263
XGBoost,5,6,2026-02-19,4,87,0.6576711720433724,1.2184613651270382,0.8643562198564184
XGBoost,5,6,2026-02-19,5,83,0.910167422415901,1.3743135215786588,1.6822870840707744
XGBoost,5,6,2026-02-20,1,94,0.04302551053094526,0.057464906776216955,0.05523751750096322
XGBoost,5,6,2026-02-20,2,108,0.22374300073694295,0.3806871690237795,0.22710985977197792
XGBoost,5,6,2026-02-20,3,117,0.3357014669652002,0.7549329625087821,0.3389996802775732
XGBoost,5,6,2026-02-20,4,166,0.56428166176261,0.9498334849698216,0.6555123549655829
XGBoost,5,6,2026-02-20,5,79,0.886606576797049,1.1798332564184875,1.6501160749087296
XGBoost,5,6,2026-02-21,1,206,0.437283988137847,0.6404260993214251,0.506890804498375
XGBoost,5,6,2026-02-21,2,209,0.5863537285612257,1.0022798561357513,0.6106956129169341
XGBoost,5,6,2026-02-21,3,221,0.585679665589944,0.9416115715648518,0.5937680484894937
XGBoost,5,6,2026-02-21,4,219,1.0791626785564767,1.4516746179471913,1.2890804116534123
XGBoost,5,6,2026-02-21,5,144,2.2354926374223503,2.7710155867499067,4.31948897036931
XGBoost,5,6,2026-02-22,1,84,0.2578275922744993,0.318930722762642,0.3039789411478723
XGBoost,5,6,2026-02-22,2,43,1.540575272907582,2.1922955952344028,1.6073306571891344
XGBoost,5,6,2026-02-22,3,82,1.5662891853146435,2.165689411009197,1.6068754312124416
XGBoost,5,6,2026-02-22,4,73,1.5195005024949166,2.616128792227838,2.1168459542093543
XGBoost,5,6,2026-02-22,5,32,3.2992211182912197,3.6787121501736952,6.024301942506129
XGBoost,6,1,2026-02-23,1,224,0.3029302074795677,1.1317933772242332,0.3491373861824792
XGBoost,6,1,2026-02-23,2,216,0.4544126016122323,1.1049279542030772,0.47969682715575807
XGBoost,6,1,2026-02-23,3,214,0.3273485130238756,0.7654138802970115,0.33165284532387446
XGBoost,6,1,2026-02-23,4,225,0.5713688565477912,1.1532106650854377,0.7615311631861555
XGBoost,6,1,2026-02-23,5,137,1.5054187542620658,2.4381212548416022,3.348294175908415
XGBoost,6,1,2026-02-24,1,198,0.26605578464289703,0.5385733506589659,0.3097429960420168
XGBoost,6,1,2026-02-24,2,192,0.51053872373369,1.5181892994089894,0.5315880629288715
XGBoost,6,1,2026-02-24,3,200,0.5973246002197266,2.0015352801948185,0.6218004860649057
XGBoost,6,1,2026-02-24,4,196,0.7893474907561496,1.8028401032530343,0.9604885959370254
XGBoost,6,1,2026-02-24,5,125,1.4084791022406684,2.00935602272745,2.856000849082385
XGBoost,6,1,2026-02-25,1,248,0.2075650409985614,0.4394872032973004,0.23927222274247106
XGBoost,6,1,2026-02-25,2,250,0.5977243347167969,1.6755507744685387,0.624439667363633
XGBoost,6,1,2026-02-25,3,252,0.644110119532025,1.8677724874668473,0.6665691526601357
XGBoost,6,1,2026-02-25,4,252,1.365854623246235,2.993183615640071,1.7034918276739326
XGBoost,6,1,2026-02-25,5,157,2.7507646564718518,4.8028086999126085,4.828354376752034
XGBoost,6,1,2026-02-26,1,260,0.4905646739861904,1.2104733911013477,0.571270058162502
XGBoost,6,1,2026-02-26,2,259,0.6832996010013221,2.3127872780988548,0.7362489699508499
XGBoost,6,1,2026-02-26,3,263,0.9091296177853196,2.834724128190262,0.9662615350243816
XGBoost,6,1,2026-02-26,4,255,1.6114934019533378,2.9385010670819596,2.0026413861218084
XGBoost,6,1,2026-02-26,5,162,2.469734338412396,3.4700573981579783,4.475774879485361
XGBoost,6,1,2026-02-27,1,257,0.16574326748977836,0.5917139359301306,0.18916959085339807
XGBoost,6,1,2026-02-27,2,259,0.3666048675890594,0.962443862854438,0.3816353443303234
XGBoost,6,1,2026-02-27,3,258,0.4066217309128714,1.6309981119968697,0.4282907929362685
XGBoost,6,1,2026-02-27,4,262,1.561722615495185,3.754786279590772,1.8908312857901586
XGBoost,6,1,2026-02-27,5,167,1.5436958064258854,2.3860652561277136,2.9352893883093976
XGBoost,6,1,2026-02-28,1,246,0.14484331084460747,0.3265927568043645,0.17059725233195303
XGBoost,6,1,2026-02-28,2,252,0.421880631219773,1.1551229271684398,0.43882260678498225
XGBoost,6,1,2026-02-28,3,246,0.38560823890251844,1.1251038620842435,0.3953825856600385
XGBoost,6,1,2026-02-28,4,248,0.8298465222868011,1.4695258307387389,1.0048796706555896
XGBoost,6,1,2026-02-28,5,156,1.3756565952572728,1.9280013622301873,2.558448517598189
XGBoost,6,3,2026-02-23,1,154,0.35001633934472387,0.7020935442294506,0.39780316376415575
XGBoost,6,3,2026-02-23,2,146,0.42452318374424736,0.7753909353749435,0.4413676076397748
XGBoost,6,3,2026-02-23,3,135,0.3859278737762828,0.8269493214601645,0.39083378636009214
XGBoost,6,3,2026-02-23,4,157,0.5906526763980806,1.3163319622464937,0.7593066398944279
XGBoost,6,3,2026-02-23,5,88,1.329720001028041,2.1600773153287562,2.6173816389465454
XGBoost,6,3,2026-02-24,1,126,0.2258384744957012,0.3347862207577264,0.2569812320619869
XGBoost,6,3,2026-02-24,2,93,0.4954291358501113,0.9291850830339232,0.5085934350612357
XGBoost,6,3,2026-02-24,3,117,0.7286376156132224,1.3508623811534943,0.7400835130536225
XGBoost,6,3,2026-02-24,4,103,0.8628825476082995,1.36532593559665,1.0257807258333098
XGBoost,6,3,2026-02-24,5,67,1.0798229367249312,1.650112705785514,2.146052264720857
XGBoost,6,3,2026-02-25,1,225,0.18629492300528067,0.33967955952152384,0.21029534850759243
XGBoost,6,3,2026-02-25,2,235,0.37540159834192177,0.7390437871757845,0.3861104470353815
XGBoost,6,3,2026-02-25,3,236,0.4836565725322948,0.9927016754705786,0.49066558209792027
XGBoost,6,3,2026-02-25,4,232,1.2886646278059803,2.6592681762453303,1.6432973886132336
XGBoost,6,3,2026-02-25,5,139,2.8909740158312807,4.707869359200845,5.0328134031726846
XGBoost,6,3,2026-02-26,1,252,0.5455822515739968,0.9397479720751416,0.6205165523865289
XGBoost,6,3,2026-02-26,2,247,0.6452047885992587,1.4476610086448858,0.6724844040022409
XGBoost,6,3,2026-02-26,3,261,0.8176926934534697,1.5645739249878308,0.8392671334746098
XGBoost,6,3,2026-02-26,4,237,1.6266172349145587,2.3976602415449775,2.0066611904067555
XGBoost,6,3,2026-02-26,5,152,2.4572854246544793,3.1055439756819605,4.356576516738954
XGBoost,6,3,2026-02-27,1,242,0.17371291168465086,0.36597063574383487,0.19423111813681876
XGBoost,6,3,2026-02-27,2,251,0.3076528014731435,0.6014639916324137,0.31798439996985395
XGBoost,6,3,2026-02-27,3,246,0.34551830688035473,0.9353538636834097,0.35335191581499187
XGBoost,6,3,2026-02-27,4,257,1.239736932209442,2.2455446616671986,1.4901859199993959
XGBoost,6,3,2026-02-27,5,165,1.4514347166324704,2.120265011711879,2.6970098451635027
XGBoost,6,3,2026-02-28,1,213,0.1096311279678941,0.19791647781294466,0.1267301030194635
XGBoost,6,3,2026-02-28,2,228,0.27470777188128187,0.5456140714362455,0.283480252528687
XGBoost,6,3,2026-02-28,3,211,0.3018141993100296,0.6731083722164258,0.3065792033896624
XGBoost,6,3,2026-02-28,4,219,0.9609126067294613,1.4699258561397432,1.1907344218295381
XGBoost,6,3,2026-02-28,5,132,1.6570170966596849,2.0187673161886774,3.2140721779908605
XGBoost,6,6,2026-02-23,1,206,0.3087878460765786,0.5195870183140234,0.3480883763039556
XGBoost,6,6,2026-02-23,2,184,0.3758012384608169,0.6240226213761957,0.38652693948119465
XGBoost,6,6,2026-02-23,3,193,0.43154140334055213,0.9001389188946475,0.4370330907132181
XGBoost,6,6,2026-02-23,4,211,0.4245623166213356,0.6999709370395998,0.5505371230455349
XGBoost,6,6,2026-02-23,5,115,1.1191918935483967,1.7037872088840058,2.1762204981266704
XGBoost,6,6,2026-02-24,1,163,0.16417625252156584,0.22697506850422836,0.18748382685614537
XGBoost,6,6,2026-02-24,2,127,0.46496196356345293,0.7873300574804517,0.4766233352810425
XGBoost,6,6,2026-02-24,3,145,0.6554529556917507,0.9705612883487554,0.6634419876977642
XGBoost,6,6,2026-02-24,4,152,0.8284065787555174,1.1435083067616014,0.9574638742238548
XGBoost,6,6,2026-02-24,5,93,1.02730033172644,1.398279767555453,1.8260739189089488
XGBoost,6,6,2026-02-25,1,247,0.16956104376377204,0.2546063593494547,0.19064472498523438
