model,fold,horizon,forecast_origin,n,MAE,RMSE,sMAPE
XGBoost,3,1,2026-02-05 15:00:00,45,0.4059824814031155,0.6801748527716719,0.5909808450554017
XGBoost,3,1,2026-02-05 16:00:00,47,0.9042472839355468,1.150246665506094,1.237601922737648
XGBoost,3,1,2026-02-05 17:00:00,47,0.7526273795053467,1.0696973218083912,1.123633999371309
XGBoost,3,1,2026-02-05 18:00:00,48,1.1117107073465984,1.5703694344436492,1.5471011762790265
XGBoost,3,1,2026-02-05 19:00:00,47,0.9886600773948866,1.4598188619556358,1.2847403265518023
XGBoost,3,1,2026-02-05 20:00:00,50,0.9546480814615887,1.4476363594526505,1.304089202332436
XGBoost,3,1,2026-02-05 21:00:00,51,1.0063978789418873,1.5838448324980563,1.205408967996615
XGBoost,3,1,2026-02-05 22:00:00,44,0.559524189342152,0.7739304586291709,0.6661218444138997
XGBoost,3,1,2026-02-05 23:00:00,47,0.303009033203125,0.8042672036826457,0.4739941403196713
XGBoost,3,1,2026-02-06 00:00:00,44,0.13027312538840555,0.2696199569404607,0.18456855174479914
XGBoost,3,1,2026-02-06 01:00:00,48,0.1295138200124105,0.20883889639268843,0.15039043651304398
XGBoost,3,1,2026-02-06 02:00:00,47,0.1001548225998033,0.1738961872343493,0.11267603045238223
XGBoost,3,1,2026-02-06 03:00:00,34,0.1137546838498583,0.19874127747317683,0.14496654696949643
XGBoost,3,1,2026-02-06 04:00:00,33,0.2374370074031329,0.4517127948375327,0.2590877390969468
XGBoost,3,1,2026-02-06 05:00:00,45,0.6570592903796538,1.1883368168796546,0.9868787104497503
XGBoost,3,1,2026-02-06 06:00:00,48,0.3415934774610732,0.6838180834899499,0.6051413406504779
XGBoost,3,1,2026-02-06 07:00:00,48,0.42660922474331325,0.8802608102367299,0.9027123987449035
XGBoost,3,1,2026-02-06 08:00:00,36,0.23877059088812935,0.6191781815572036,0.2858014963373394
XGBoost,3,1,2026-02-06 09:00:00,47,0.4954764454077321,1.0574391821392344,0.9699864672205297
XGBoost,3,1,2026-02-06 10:00:00,35,0.49956679571242557,1.040466492012211,1.090303546202077
XGBoost,3,1,2026-02-06 11:00:00,47,0.8848889398236646,1.6873718616322706,1.4802881411057516
XGBoost,3,1,2026-02-06 12:00:00,34,0.20275003769818475,0.4332000008581725,0.38364836475531183
XGBoost,3,1,2026-02-06 13:00:00,34,0.28967098161286,0.6043624399910439,0.6389539970255432
XGBoost,3,1,2026-02-06 14:00:00,46,0.2795031727224158,0.570149333778278,0.48992411118053064
XGBoost,3,1,2026-02-06 15:00:00,45,0.27005086828161173,0.616373869472526,0.3649576945463886
XGBoost,3,1,2026-02-06 16:00:00,46,0.3319761580315189,0.6237460817408862,0.6495400252260262
XGBoost,3,1,2026-02-06 17:00:00,45,0.3324335074719087,0.6244176468566477,0.5409908240905247
XGBoost,3,1,2026-02-06 18:00:00,34,0.545874464745615,0.8786442614663903,0.6457182685796756
XGBoost,3,1,2026-02-06 19:00:00,48,0.5086871253119573,0.8609185888007517,0.7537081620195788
XGBoost,3,1,2026-02-06 20:00:00,42,0.850909702361576,2.020696646702376,1.0523665997625054
XGBoost,3,1,2026-02-06 21:00:00,46,0.9239011663169678,1.5213493318545148,1.2898782737841354
XGBoost,3,1,2026-02-06 22:00:00,46,0.5152517401653788,0.8624758397395283,0.672635189231252
XGBoost,3,1,2026-02-06 23:00:00,37,0.36473220962661884,0.6638111640113019,0.49587434439244127
XGBoost,3,1,2026-02-07 00:00:00,34,0.11441754359824985,0.3269385071828726,0.1687606387816657
XGBoost,3,1,2026-02-07 01:00:00,33,0.11114979753590593,0.2542604070420406,0.16050631458430578
XGBoost,3,1,2026-02-07 02:00:00,47,0.09712027150688443,0.232995724239189,0.12299251711171601
XGBoost,3,1,2026-02-07 03:00:00,48,0.06996019681294759,0.11124788148493268,0.08122230622522346
XGBoost,3,1,2026-02-07 04:00:00,49,0.1795808441784917,0.3080752329676244,0.23951759108981452
XGBoost,3,1,2026-02-07 05:00:00,45,0.8245367544668691,2.046538152271593,1.3920958384102644
XGBoost,3,1,2026-02-07 06:00:00,45,0.3727316303017695,0.8141041846264293,0.6479580936385589
XGBoost,3,1,2026-02-07 07:00:00,47,0.7586199713091478,1.6620501600225828,1.329858385513011
XGBoost,3,1,2026-02-07 08:00:00,47,0.3037473078878776,0.6664449936539618,0.45285607151846197
XGBoost,3,1,2026-02-07 09:00:00,37,0.3177880983094911,0.6757517516058157,0.6190387094266666
XGBoost,3,1,2026-02-07 10:00:00,47,0.6507885078448212,1.6994799003232195,1.2992235166249444
XGBoost,3,1,2026-02-07 11:00:00,46,0.27699108400206623,0.5509237282079931,0.5617221854823742
XGBoost,3,1,2026-02-07 12:00:00,46,0.5421744360440018,1.2866670336598975,0.8675936833675194
XGBoost,3,1,2026-02-07 13:00:00,35,0.4960115341913133,1.0492108725597853,1.1402322765208768
XGBoost,3,1,2026-02-07 14:00:00,48,0.6877977318233913,1.2590084788313516,1.2008489818587518
XGBoost,3,1,2026-02-07 15:00:00,47,0.39570736715979604,0.8040765133508108,0.608828604609532
XGBoost,3,1,2026-02-07 16:00:00,46,0.6681355186130691,1.317835668895042,1.4447415213985324
XGBoost,3,1,2026-02-07 17:00:00,36,0.7500000353212709,1.0457185606306476,1.014284931892882
XGBoost,3,1,2026-02-07 18:00:00,48,1.550194510707149,2.0645530035598996,1.7537090217007887
XGBoost,3,1,2026-02-07 19:00:00,33,1.9480944161463267,2.5911410174315175,2.1817557015145206
XGBoost,3,1,2026-02-07 20:00:00,33,1.7607882721255523,2.273025048399468,2.113817297561027
XGBoost,3,1,2026-02-07 21:00:00,34,1.246590633018344,1.4689433362666948,1.5447988365604686
XGBoost,3,1,2026-02-07 22:00:00,50,0.7496021525065104,0.937664736054732,0.8802201690845822
XGBoost,3,1,2026-02-07 23:00:00,47,0.39095512011372446,0.6042673958319811,0.48606104590941723
XGBoost,3,1,2026-02-08 00:00:00,47,2.3954482382916384,5.494989457055392,2.6632711693832563
XGBoost,3,1,2026-02-08 01:00:00,47,0.5134753233997534,1.1338917036423015,0.5803691470281072
XGBoost,3,1,2026-02-08 02:00:00,47,0.13519119370913674,0.1947885308679048,0.16222802289093058
XGBoost,3,1,2026-02-08 03:00:00,49,0.16937284404728686,0.2806451204664919,0.19691685311428436
XGBoost,3,1,2026-02-08 04:00:00,46,0.22760653841322753,0.4618548937128422,0.3110134955140032
XGBoost,3,1,2026-02-08 05:00:00,48,0.4051542547014025,0.8762867856397138,0.5695318350911895
XGBoost,3,1,2026-02-08 06:00:00,51,0.3765554241105622,0.7884251395354531,0.5550716322333143
XGBoost,3,1,2026-02-08 07:00:00,33,0.1739028005888968,0.29362135966852976,0.2094024020382223
XGBoost,3,1,2026-02-08 08:00:00,45,0.2817268654152201,0.5274383686995959,0.43993384123549906
XGBoost,3,1,2026-02-08 09:00:00,46,0.5061959529268567,0.9999111881944057,0.8999165190182473
XGBoost,3,1,2026-02-08 10:00:00,33,0.3756406379468513,0.5222008461001469,0.5130925968019978
XGBoost,3,1,2026-02-08 11:00:00,45,0.6635948557912569,1.1347409546787872,1.0154783332019315
XGBoost,3,1,2026-02-08 12:00:00,47,0.28004706272278557,0.4526839336749127,0.4245674035426534
XGBoost,3,1,2026-02-08 13:00:00,47,0.33303946637092746,0.5457459341557833,0.42402799009814146
XGBoost,3,1,2026-02-08 14:00:00,49,0.41080742141827437,0.9019577408048739,0.7844070016462056
XGBoost,3,1,2026-02-08 15:00:00,45,0.34948440363377686,1.1064330850594366,0.6739842594430903
XGBoost,3,1,2026-02-08 16:00:00,48,0.3241212632921006,0.7630092486607842,0.5726129207834129
XGBoost,3,1,2026-02-08 17:00:00,46,0.8326271996981854,1.2297392035319406,1.1382109876505946
XGBoost,3,1,2026-02-08 18:00:00,48,1.4171557956271703,2.146300008855243,1.7116056082148432
XGBoost,3,1,2026-02-08 19:00:00,47,1.7360373693155056,2.4999667852283656,2.1656048190857695
XGBoost,3,1,2026-02-08 20:00:00,49,0.8250663653522934,1.256850319948763,0.9760272842415005
XGBoost,3,1,2026-02-08 21:00:00,48,0.6473942597707112,1.0967352572556541,0.8543875008118387
XGBoost,3,1,2026-02-08 22:00:00,47,0.8548105659214317,1.6271833644782292,1.029289063392545
XGBoost,3,3,2026-02-02 00:00:00,19,0.07966158682839912,0.1293188849507317,0.0918073931978947
XGBoost,3,3,2026-02-02 01:00:00,20,0.10383160909016927,0.1718593608725886,0.11967130926960942
XGBoost,3,3,2026-02-02 02:00:00,26,0.08081596461456396,0.12540695163842855,0.09320822147812645
XGBoost,3,3,2026-02-02 03:00:00,38,0.9122633013808941,1.7895209329434942,1.296735580619643
XGBoost,3,3,2026-02-02 04:00:00,40,1.2172146373324932,2.5778632895965963,1.977043138217717
XGBoost,3,3,2026-02-02 05:00:00,39,1.1811198699168668,2.5826623356003577,2.1292523159845196
